sex,age_cat,race,two_year_recid,score
1,0,0,0,0.8245622434219411
1,2,1,1,0.8245621997275425
1,2,1,1,0.824562127819547
1,2,0,1,0.8245621112187465
0,2,0,0,0.8245621038146085
1,0,1,1,0.8245620738256807
1,2,1,0,0.8245620391242496
1,2,1,1,0.8245620331647388
1,0,0,0,0.8245620137751679
1,0,1,0,0.8245620078127289
1,2,1,0,0.8245619963312416
1,0,1,0,0.8245619732897991
0,2,0,0,0.8245619665423567
1,2,0,0,0.8245619481217362
1,2,1,1,0.8245619461875918
0,2,1,0,0.82456192860333
0,2,1,0,0.8245619283977436
0,2,0,0,0.8245618790066579
0,2,1,0,0.8245618140861879
1,2,1,1,0.8245617989549302
0,2,1,0,0.8245617858353528
1,2,1,0,0.8245617716166861
0,2,1,0,0.824561731628488
1,2,0,0,0.8245617302212189
0,2,1,0,0.8245617227941934
1,2,1,0,0.8245617170912429
1,2,1,1,0.8245616988480381
0,2,0,0,0.824561693286675
1,2,0,0,0.8245616860250538
0,2,1,0,0.8245616674418201
0,0,0,0,0.824561657972441
1,2,1,1,0.8245616293304461
1,2,0,1,0.824561610808454
1,2,1,0,0.8245615939136829
1,0,1,1,0.8245615883097427
1,0,1,0,0.8245615859500807
0,2,1,0,0.8245615620293183
1,2,1,1,0.8245615383191491
1,2,1,0,0.8245615241618032
1,2,1,0,0.8245615119800073
1,2,1,0,0.8245614971078944
1,0,0,1,0.824561463779694
1,2,1,0,0.824561456733079
1,2,1,0,0.8245614350011808
1,2,0,0,0.8245614275253884
1,2,1,1,0.8245614105255825
0,2,1,0,0.8245613271986012
0,2,1,1,0.8245612317322357
0,2,1,1,0.8245612083718455
0,2,1,0,0.8245612011838228
1,2,1,0,0.8245611960121465
1,2,0,1,0.8245611895108874
0,2,0,0,0.8245611661590716
0,2,1,0,0.824561157290491
1,2,0,0,0.8245611309565203
1,2,1,0,0.8245610732639121
1,2,1,0,0.8245610606399117
0,2,1,0,0.8245610179482569
1,2,0,1,0.8245609940432045
0,0,0,1,0.8245609850734139
0,2,0,0,0.82456097335887
1,2,1,0,0.8245609385159113
1,2,1,1,0.8245608953374198
1,0,0,1,0.82456082353826
0,2,1,0,0.8245607897963366
1,2,0,0,0.8245607416498185
1,2,1,0,0.8245607327530624
0,2,0,0,0.8245606885739425
1,2,1,0,0.8245606807306571
1,2,1,0,0.8245606336225219
1,2,0,0,0.8245606131030541
0,2,0,0,0.8245605713481249
1,2,0,0,0.8245605392616118
0,0,0,1,0.8245605311140344
1,2,1,0,0.8245604370247934
1,2,1,0,0.8245602992397865
0,2,1,0,0.8245602433399244
0,2,1,0,0.8245601936239908
0,2,1,0,0.8245601678798478
0,2,0,0,0.8245601426696987
0,0,0,0,0.8245601006691256
0,2,1,0,0.8245600927914125
0,2,1,0,0.8245600853570555
1,0,0,0,0.8245600339392222
0,2,1,0,0.8245599960622306
1,2,0,0,0.8245599726598591
1,2,1,0,0.8245599096255519
1,2,1,0,0.8245599074366813
1,2,0,0,0.8245598724811481
1,2,1,1,0.8245598582608477
1,2,1,0,0.8245597431302099
1,2,1,0,0.8245597317337723
1,2,1,1,0.8245597305598141
1,2,1,0,0.824559727050515
0,2,1,0,0.8245596768679394
0,2,1,0,0.8245596727665672
1,2,0,0,0.8245592887748576
1,2,0,0,0.8245592581555259
1,2,0,0,0.8245583375338538
1,0,1,1,0.8223680218625624
1,0,1,1,0.8223677802141499
1,2,1,0,0.8209059288318569
0,0,0,0,0.8194472778351632
1,2,1,0,0.8194463906475451
1,2,0,0,0.8194463897264247
1,0,0,1,0.8194463255037555
1,2,0,0,0.8194463157901698
1,2,0,1,0.8194462599813556
0,2,0,1,0.8194462584978552
1,2,0,0,0.8194456189829917
1,2,1,0,0.819444940261185
1,0,1,1,0.8194445105156581
1,2,0,1,0.8194442978272777
1,0,1,1,0.8194442792076432
1,0,1,0,0.8179846392832519
1,2,1,0,0.8179846348819114
0,2,1,0,0.8179845574038719
1,2,0,1,0.8179842061886315
1,2,1,0,0.8179841101417873
1,2,1,0,0.8179840801155696
1,2,1,0,0.8179838113957371
1,2,1,1,0.8179837996661333
1,2,0,0,0.8179837781040854
1,2,0,1,0.8179837714290668
1,2,1,1,0.8179837386109499
0,2,1,0,0.8179835580090882
1,0,1,0,0.8179835568410929
1,2,0,1,0.8179834617455294
0,2,1,0,0.8179834514309067
0,2,1,0,0.8179834274297311
1,2,0,1,0.8179833419626834
1,2,1,1,0.8179833329425278
0,2,1,0,0.8179832893066008
0,2,1,0,0.8179832863895292
1,2,1,0,0.8179832720189099
1,2,1,0,0.8179832578874654
1,2,1,0,0.8179832335110243
1,2,1,1,0.8179831796911208
1,0,0,0,0.8179831303428653
1,2,1,0,0.8179831298067897
0,2,0,0,0.8179830982707131
1,2,1,0,0.8179830877490722
0,2,1,0,0.8179830835617481
1,2,1,1,0.8179830286330647
1,2,1,0,0.8179829532239413
1,2,0,1,0.8179828581413908
1,2,1,1,0.8179828541481686
0,2,1,0,0.8179828298331723
1,2,1,0,0.8179827108842782
1,2,1,1,0.8179826992282624
1,2,1,0,0.817982629121542
1,2,1,1,0.8179825693420568
1,0,1,0,0.8179824391185347
1,2,1,0,0.8179823884672537
1,2,1,0,0.8179823750513813
0,2,1,0,0.8179823286739615
1,2,0,0,0.817982286698007
1,0,0,0,0.8179822727082797
0,2,0,0,0.8179822636565427
1,2,1,1,0.8179822340599092
1,2,1,0,0.8179821884453218
1,2,0,0,0.8179821840058067
1,2,0,0,0.8179821719777403
1,2,1,0,0.8179821536946429
1,2,0,0,0.8179821385075589
1,2,0,1,0.8179821083345237
1,0,1,0,0.8179820790209255
1,2,1,1,0.8179820316358954
0,2,0,1,0.8179820102834577
1,2,0,1,0.8179819829504897
0,2,1,0,0.8179819090409096
1,2,1,0,0.8179818558612222
1,2,1,1,0.8179818444001058
1,2,1,0,0.8179817721487053
1,2,0,0,0.8179816705109421
1,2,0,0,0.8179816100886678
1,2,1,1,0.8179816088438665
1,2,0,1,0.8179814549562171
1,2,1,1,0.8179814289507278
1,2,1,1,0.8179811021703823
1,2,1,0,0.8179810432367662
0,2,0,0,0.8179809775411515
0,2,1,1,0.8179809656467697
1,2,1,0,0.8179808205420103
1,2,0,1,0.8179808065041451
1,0,1,1,0.8179806544586137
0,2,1,0,0.8179800005021332
0,0,1,1,0.814328146962476
1,0,1,1,0.8143264863224006
1,2,1,0,0.8128673780643345
1,2,0,0,0.8128668447059767
1,2,1,0,0.8128665627446978
1,2,1,1,0.8128658040403421
0,0,1,1,0.8128649904420607
1,2,0,0,0.8128645479964511
1,2,1,0,0.8128641596695001
0,2,0,1,0.8114056492443157
1,2,0,0,0.811405014265114
1,2,0,0,0.8114049905067059
1,2,1,0,0.8114049726460024
1,2,1,0,0.8114047911502628
1,2,1,0,0.8114043271706313
1,0,0,0,0.811404308544378
1,2,1,0,0.8114042674389869
1,2,0,1,0.8114039638365839
0,2,1,1,0.8114039405606793
1,2,0,0,0.811403937391489
0,2,0,1,0.8114038817213998
1,2,0,0,0.811403875036924
1,2,1,0,0.8114038371103681
1,2,1,1,0.8114036984614478
1,2,1,0,0.8114036652857121
0,2,1,1,0.811403630691455
1,2,0,0,0.8114035750301687
1,2,1,0,0.8114035538564506
1,2,0,1,0.811403510776682
1,2,1,1,0.8114034926968413
1,2,0,1,0.8114033768148182
1,2,1,1,0.811403322781546
1,2,0,1,0.8114031792651539
1,2,1,1,0.8114031637564869
0,2,1,0,0.811403125097827
1,2,0,1,0.8114030304541289
1,2,1,1,0.8114030255881193
1,0,0,0,0.8114030129778447
1,2,1,0,0.8114028623062128
1,2,0,0,0.8114028521458849
1,2,1,1,0.8114028423142338
0,2,1,0,0.8114028268530058
1,0,1,1,0.811402814090355
1,2,1,0,0.8114026937762738
1,2,1,1,0.8114026008872647
1,2,0,0,0.8114024031832502
1,0,1,1,0.8114021302722288
1,2,0,0,0.8114020324608987
1,0,0,0,0.8114019974750766
1,2,0,1,0.8114018651295222
1,2,1,0,0.8114017931797018
1,2,0,1,0.8114016237944855
0,2,1,0,0.811400931222445
1,0,1,1,0.8062874416004088
0,2,1,0,0.8062855016032623
1,0,0,0,0.8062851723912624
1,2,1,1,0.8048259123840793
1,2,1,0,0.8048256847296423
0,2,1,0,0.8048256094523867
1,2,1,0,0.804825580813028
1,2,1,0,0.8048255153409872
1,2,0,0,0.804825458474843
0,0,1,0,0.8048254173326271
1,2,0,1,0.8048253245126388
1,2,1,0,0.8048252708903446
0,2,1,1,0.8048251538224631
1,0,1,0,0.8048250931060992
1,0,0,0,0.804824976096106
1,2,1,0,0.8048249454037127
0,2,1,0,0.8048249391705808
1,0,0,0,0.8048249382035891
0,2,1,1,0.8048247340530551
0,2,0,0,0.8048245960682225
1,0,1,0,0.804824495376432
1,2,1,0,0.8048244656500205
1,0,0,1,0.8048243920067922
1,2,0,0,0.8048243210298911
1,2,1,0,0.8048243075381059
1,2,1,0,0.8048242544615313
0,2,1,0,0.8048241115697683
1,2,1,1,0.8048240131166841
1,2,1,1,0.8048239698559545
1,2,1,0,0.8048239160830312
1,2,1,0,0.8048239107305527
1,2,1,1,0.8048239068121674
1,2,1,1,0.8048238770029746
1,2,1,1,0.8048237503361163
0,2,1,1,0.8048236968590526
0,2,1,0,0.8048236605910652
1,2,1,0,0.8048232641472561
1,0,0,0,0.8048232460434895
1,2,0,1,0.8048231357712302
1,2,1,0,0.8048227936196061
0,0,0,1,0.7997085071240483
1,2,0,0,0.7997078656074788
1,0,1,0,0.7997073737845906
1,2,1,1,0.798247651400016
1,2,1,0,0.7982475113363549
1,2,1,0,0.7982466852098385
1,0,0,0,0.7982466082035514
1,2,1,0,0.7982464760356881
1,2,1,0,0.798246420217041
1,2,0,1,0.7982463957065156
1,2,1,0,0.7982463542764864
1,0,1,0,0.7982463175305317
1,2,1,0,0.7982461502086962
1,2,1,0,0.7982461403831819
1,2,1,1,0.7982459672726065
1,2,1,1,0.798245809968156
1,2,1,1,0.7982455610311764
1,2,1,1,0.7982455559850407
0,2,0,0,0.7982453006302074
1,2,0,1,0.7982451493163487
1,0,1,0,0.7982450303202933
1,0,1,0,0.7982449242543175
1,2,1,0,0.7982445225371131
0,0,0,0,0.7967850959422739
1,0,0,0,0.7967850360926975
0,2,0,0,0.796784945742497
1,2,1,1,0.7967846670281301
0,2,1,0,0.7967846063602622
1,2,1,0,0.7967844078540341
1,2,0,0,0.7967843331101084
0,2,1,1,0.7967843019331234
0,2,1,0,0.7967842776561321
1,2,1,0,0.7967842054484351
0,2,1,1,0.7967841746655575
0,2,1,0,0.7967840565469908
1,2,0,1,0.7967840093200562
0,2,1,1,0.7967839755694831
1,2,0,0,0.796783853131364
1,0,0,0,0.7967838153550808
0,2,0,0,0.796783780131717
0,2,1,1,0.7967837793353659
1,2,1,0,0.7967837304993284
1,2,0,0,0.7967837225327391
1,2,1,0,0.7967836775516387
0,2,1,0,0.7967836358207678
1,2,1,0,0.796783604431445
1,2,0,1,0.7967834905558691
1,2,0,0,0.796783481120253
1,0,0,0,0.7967833332889173
0,2,1,0,0.7967833247811077
1,2,1,0,0.7967833150415453
1,2,1,0,0.7967832415269048
0,2,1,0,0.7967832360213304
1,2,0,1,0.7967831549673066
0,2,0,1,0.7967831182397639
0,2,1,0,0.7967831098461599
1,2,0,0,0.7967830918423044
0,2,1,1,0.7967830250248479
1,2,0,0,0.7967828764116255
1,0,0,0,0.7967828058356404
0,2,0,1,0.796782725262359
1,1,1,1,0.7967826828168
1,2,1,1,0.796782659623895
1,2,1,1,0.7967824961098225
1,2,0,1,0.7967824806220746
1,2,0,0,0.7967824525548026
1,2,1,0,0.7967824038350149
0,0,1,0,0.796782401609293
1,2,1,1,0.7967822979380595
1,0,1,1,0.7967822550705179
1,2,0,0,0.79678222377998
1,2,0,0,0.7967820191204691
1,2,1,0,0.7967819744783607
1,2,0,1,0.7967819730579021
1,2,0,0,0.7967818927525436
1,0,0,0,0.7945907477341572
1,0,1,1,0.794590026865884
1,0,0,0,0.7945888285525824
0,0,0,1,0.7931288908300301
1,0,1,1,0.7931288094263075
1,0,1,0,0.7916679563626425
1,0,0,0,0.7916673347515225
0,2,0,1,0.7916672269041821
1,2,1,0,0.7916671285815946
1,0,1,0,0.7916669778701702
1,2,1,1,0.7916667770185524
1,2,0,0,0.7916667371577194
0,2,0,0,0.7916666080327578
1,2,0,0,0.7916662421944736
0,0,0,0,0.7916661867203654
1,2,0,0,0.7916660521756325
1,0,1,1,0.791666032275182
1,0,1,1,0.7916659952699506
0,2,1,0,0.7902063269382406
1,2,0,1,0.7902057379359705
1,2,1,0,0.7902056275122646
1,2,1,0,0.790205526812045
1,2,0,0,0.7902055216640922
1,2,0,0,0.7902054432778703
1,2,0,0,0.7902052749523986
0,2,0,0,0.7902052445681194
1,2,0,1,0.7902050765988277
1,2,0,0,0.7902050352287431
0,2,0,0,0.7902048345334522
1,0,1,0,0.7902047867110891
1,2,0,0,0.7902047718065323
1,2,0,0,0.7902046020975491
1,0,1,0,0.7902045674763786
1,2,0,1,0.7902044987920042
1,0,0,0,0.7902044844051863
0,2,1,1,0.7902044362866216
1,2,0,1,0.7902042794321208
0,2,0,0,0.7902042609379906
0,2,1,0,0.7902041227280563
1,2,1,0,0.7902040540048229
1,0,1,0,0.7902039247011728
1,2,1,0,0.7902038121952125
1,2,0,1,0.7902036060922489
1,2,1,0,0.7902035796299641
1,2,0,0,0.7902034935997793
1,2,0,0,0.7902033359690342
1,2,1,0,0.7902033047718303
1,2,0,0,0.7902023064929627
1,0,1,1,0.7865508765945801
1,0,0,0,0.7865507385081207
1,2,0,1,0.7850896667507848
1,2,1,0,0.7850893352563942
1,0,1,0,0.7850881934026104
1,2,1,1,0.7850881027433346
1,0,1,1,0.7850878802503864
1,0,1,0,0.7850877081580413
1,2,1,0,0.785087483575824
1,2,1,1,0.7850874009239088
1,0,0,0,0.7850872931250653
1,2,1,1,0.7850872531559463
1,0,1,0,0.7850870489597023
0,0,1,0,0.7850864101772631
1,2,0,0,0.7836277196229195
0,2,0,0,0.7836276049478222
1,2,1,0,0.7836266953457885
0,2,1,1,0.783626603344828
1,2,1,1,0.7836263802027287
1,2,1,0,0.78362617816409
1,2,0,1,0.7836261172691278
1,2,0,0,0.783626103458714
1,0,1,1,0.7836259617599124
1,2,1,0,0.7836258832523448
1,0,0,0,0.7836258407218747
1,2,0,1,0.7836257716790912
1,2,1,0,0.783625668420698
0,2,1,0,0.7836256630725554
1,2,1,0,0.7836256453158903
1,2,1,1,0.7836255346668467
1,2,0,0,0.783625409878418
0,2,1,0,0.783625300740824
0,2,0,0,0.7836252113514182
1,2,0,0,0.7836249237706827
1,2,1,0,0.7836247542611052
1,0,0,1,0.7836247029472168
0,2,0,1,0.7836246921670292
1,2,1,1,0.7836246596565354
1,2,0,0,0.7836245260894957
1,2,1,1,0.7836243812475835
1,2,0,1,0.7836243034891277
0,2,1,0,0.7836242311458672
0,2,0,0,0.7836241570813031
1,2,1,0,0.7836236976692408
1,2,1,0,0.7799714715236036
1,0,0,0,0.7785096535855484
1,2,1,0,0.7785092201131087
0,0,1,0,0.7785090225787885
1,2,1,0,0.7785088028376236
1,0,1,0,0.7785087574661056
1,2,1,1,0.778508515373232
0,0,1,0,0.7785077970680526
1,0,0,0,0.7785072750614703
1,0,0,0,0.7785069217850301
1,2,0,0,0.7770482738347284
1,0,1,0,0.7770478607051763
1,2,1,1,0.7770477696664578
0,2,0,0,0.7770476855377281
1,2,1,0,0.7770476409122276
1,0,1,0,0.7770473573200575
1,0,0,0,0.7770473543301921
1,2,1,1,0.7770473527356343
1,0,0,1,0.7770473269675053
1,2,1,0,0.7770472925084414
1,2,0,0,0.7770471668511005
1,0,0,0,0.7770470753244506
1,0,0,1,0.7770470710969681
1,2,1,1,0.7770469521046464
1,2,0,0,0.7770469490675483
1,2,0,0,0.7770469143022242
1,2,1,1,0.7770468704842435
1,0,0,1,0.777046496330173
1,2,0,0,0.7770462092604641
1,2,1,0,0.7770461741377469
1,0,1,0,0.777045997518356
0,2,0,0,0.7770457623248114
0,2,1,1,0.7770455554605091
1,0,1,0,0.7770452325679549
1,2,0,0,0.7733910915732624
1,0,1,0,0.773388963735823
1,0,0,1,0.7719302121112837
1,2,1,0,0.7719298787359944
1,2,1,0,0.7719297247235484
1,2,1,1,0.7719296203453981
1,0,1,0,0.7719290168524215
1,2,1,0,0.770469372521365
1,0,1,0,0.7704685032286461
1,2,1,1,0.7704682913355916
1,2,0,0,0.7704678759173289
1,2,1,0,0.7704677352020504
0,0,0,0,0.7704676095450924
1,0,0,0,0.7704674784914346
1,2,1,1,0.7704672113423527
1,0,0,1,0.7704671232774783
1,2,1,0,0.7704668978164307
1,2,1,1,0.7704663673342137
1,2,0,0,0.7690089082448103
1,2,1,1,0.7690084359001715
1,2,0,0,0.7690081337377922
1,2,1,1,0.7690077678683159
1,2,1,0,0.7690076876191292
1,2,0,1,0.769007373138863
1,2,1,0,0.7690073551181523
1,2,0,0,0.7690072771542542
1,2,0,0,0.7690072118021355
1,2,1,1,0.7690071726840163
1,1,1,1,0.7690071014429941
1,2,0,0,0.7690070845572837
1,2,0,1,0.7690070842705333
1,2,1,0,0.769007069283807
1,2,0,0,0.7690070315988322
1,1,0,0,0.7690069637016251
1,2,1,0,0.7690069358746555
1,2,0,1,0.7690069215773433
0,1,1,0,0.7690068860212765
1,2,1,0,0.769006860785866
1,2,1,0,0.7690068252988361
0,2,1,0,0.7690067901892282
1,2,0,0,0.7690067869714668
1,2,1,0,0.7690067401721534
0,2,1,0,0.769006666362044
1,2,1,0,0.7690066303967771
1,1,0,1,0.7690066088356566
1,1,1,1,0.7690065842476352
1,2,0,0,0.7690065771678775
1,2,0,0,0.7690065626854441
1,2,0,1,0.7690065553038267
1,1,0,0,0.7690065407582638
1,2,1,1,0.7690064992988278
1,2,0,0,0.7690064871531608
1,1,1,1,0.7690064828634791
1,2,1,0,0.769006422149219
1,2,0,1,0.7690063693500665
1,2,0,1,0.7690063667736154
1,1,1,0,0.7690063204136255
1,2,1,0,0.7690063103396937
1,2,1,0,0.7690062908110347
1,1,1,0,0.769006270306003
1,1,1,0,0.7690062337067974
1,2,0,0,0.7690062053494017
1,2,0,0,0.7690062051131178
1,1,1,0,0.769006197141308
1,2,1,0,0.7690061925175928
0,2,1,1,0.7690061792333268
0,2,0,1,0.7690061645354299
1,2,1,0,0.7690061206163205
0,2,0,1,0.7690060898948512
1,2,1,1,0.7690060719151526
1,1,1,0,0.7690060304106946
1,1,1,1,0.7690059649292768
1,2,1,0,0.7690059415417068
1,2,0,0,0.7690059346452424
1,2,0,0,0.7690058999733804
1,1,0,1,0.7690057841665322
1,2,1,0,0.7690057833849209
1,1,0,0,0.7690057783897934
1,2,0,1,0.7690057690035829
1,2,1,0,0.7690057488153652
0,2,1,1,0.7690057016956691
1,2,1,1,0.7690056978779137
0,2,1,0,0.769005695896313
1,2,1,0,0.7690056764850481
0,2,1,0,0.7690056737065141
1,1,0,0,0.7690056582674379
1,2,1,0,0.7690056029312529
1,2,1,0,0.7690055706462084
0,1,1,0,0.7690055661203999
1,2,1,0,0.7690055291993618
1,2,1,0,0.7690055248575209
1,1,1,0,0.7690054909970269
1,2,0,0,0.7690054656246924
0,2,1,0,0.7690054568004299
1,2,1,0,0.7690054029596015
1,2,1,0,0.7690053875285272
0,1,1,0,0.7690053654017128
1,2,0,1,0.7690053628687011
1,2,1,0,0.7690053429502279
1,2,0,0,0.769005340431688
1,2,0,1,0.7690053392561313
1,2,1,1,0.7690053171872759
1,2,1,0,0.7690052498176755
1,1,0,0,0.7690052482537484
1,2,1,1,0.7690052363211761
1,1,0,0,0.7690052312782619
1,2,0,1,0.7690052157529658
0,2,0,0,0.7690052116158952
1,2,0,1,0.769005211467118
1,2,1,0,0.7690052065088382
1,1,1,0,0.7690051787055662
1,2,1,1,0.769005173560593
1,2,1,0,0.7690051658704921
1,2,1,0,0.7690051398371385
1,2,1,0,0.7690051232014175
1,2,0,0,0.769005106327757
1,2,1,1,0.7690051007239711
1,2,1,0,0.7690050926674963
0,0,1,1,0.7690050511381266
0,1,1,0,0.7690050483742792
0,2,1,0,0.7690050334138121
1,2,1,0,0.7690049327698667
1,0,1,1,0.7690048926581685
1,1,0,0,0.7690048812250907
1,1,1,0,0.7690048700358914
1,2,0,0,0.7690047964734629
1,1,0,0,0.7690047850669655
1,2,1,0,0.7690047849934761
1,2,1,0,0.7690047154144227
0,2,1,0,0.769004715288968
0,0,1,0,0.7690047135183682
1,2,0,0,0.7690046623866845
1,2,0,0,0.7690046462177542
1,2,0,0,0.7690045693754586
1,2,1,0,0.7690045381558392
1,0,1,1,0.7690045186808637
1,2,0,0,0.7690045001209664
1,2,1,1,0.769004480143421
1,2,0,1,0.7690044615130857
1,2,1,0,0.7690043472980156
1,1,0,0,0.7690042578887114
1,2,1,0,0.7690041840427172
1,2,0,0,0.7690040335259608
1,2,0,0,0.7690038039998414
1,2,1,0,0.7690034820831088
1,1,1,0,0.7690034285671128
1,2,0,0,0.7690034167436098
1,2,0,0,0.7690026364789866
1,2,0,1,0.7682753750361613
1,0,1,0,0.7668117718262019
1,0,0,1,0.7653516591072149
0,2,0,1,0.7653511084035405
1,2,0,1,0.7638914398663572
1,2,0,1,0.7638905569390346
1,2,0,1,0.763890328261039
0,2,0,1,0.7638903005297034
1,2,1,0,0.7638897852447509
1,0,0,1,0.7638896747023783
1,2,0,0,0.7638895947597169
1,2,1,0,0.7638894574629983
1,2,1,0,0.7638893190994342
1,2,1,0,0.7638889975573806
1,2,1,0,0.763888961293869
1,2,1,1,0.7638888331261775
1,2,0,0,0.7638881288543852
1,2,1,1,0.7638879289115126
1,2,1,1,0.7638877243528797
1,2,0,0,0.762429677314759
1,2,1,0,0.7624290175725279
1,2,1,0,0.7624287463574867
1,2,0,1,0.7624287156861155
1,1,0,0,0.7624286351546248
0,2,0,0,0.7624282756015509
1,2,1,0,0.7624281575226644
1,2,0,0,0.7624281047448166
1,2,1,0,0.7624280523872231
0,0,1,0,0.7624279705695793
1,2,1,1,0.7624279455631109
1,1,0,1,0.7624278405626779
1,1,1,1,0.7624278233583774
1,2,1,0,0.7624277486930964
1,1,1,1,0.7624276885138207
1,2,1,0,0.7624275649835381
1,2,1,0,0.7624275542283923
1,2,1,0,0.7624274985900199
1,1,0,1,0.7624274948555166
1,0,0,0,0.7624274114774388
1,1,1,0,0.7624273917468891
1,2,1,0,0.7624272314076547
1,2,1,0,0.7624272153087688
1,2,1,1,0.7624272057720924
1,2,1,1,0.7624271719728377
1,2,0,0,0.7624271167915271
1,1,1,1,0.7624271033081746
1,2,1,0,0.7624270938646064
1,1,0,0,0.7624270294261082
1,2,1,1,0.7624270079348876
1,2,0,0,0.7624269671702955
1,2,1,1,0.7624269493641012
1,2,1,1,0.7624269303346632
1,2,0,1,0.7624269137742467
1,2,1,0,0.762426849717928
1,2,1,0,0.7624268478417652
1,2,1,1,0.7624267514011187
1,2,1,0,0.7624267493367263
1,2,0,1,0.7624267295848888
1,2,1,0,0.7624267180075183
1,2,1,0,0.7624266850044951
1,2,1,0,0.7624266762921822
1,2,0,1,0.7624266460860405
1,1,0,0,0.7624265778769611
1,2,1,1,0.7624265338400967
1,2,1,0,0.7624265096705083
1,2,1,0,0.7624264800376126
1,0,0,0,0.7624264090658291
1,2,0,0,0.7624263011214478
1,2,0,1,0.7624262674342568
1,2,1,0,0.7624262664642057
1,2,0,1,0.7624262023340646
1,2,1,0,0.762426178168687
1,2,1,0,0.7624261609775224
0,1,0,0,0.7624261502393909
1,2,1,1,0.7624259315097702
1,2,0,0,0.7624258840972307
1,2,1,0,0.7624258431986323
1,2,0,0,0.7624258384062618
1,2,0,0,0.7624257818570854
1,0,1,0,0.7624257211945095
1,0,0,0,0.7624255418069166
1,0,0,0,0.762425358082777
1,2,1,0,0.7624246554255153
1,0,1,0,0.7616951712885784
1,2,0,1,0.7587727723862705
1,0,0,1,0.7587726079192282
1,0,1,0,0.7587725720432009
1,0,1,1,0.7587724215256092
1,2,0,1,0.7587720206265783
1,2,1,0,0.7573109915982033
1,0,1,0,0.7573109015493045
1,2,1,0,0.7573103033541058
0,0,0,1,0.757309911091258
1,0,1,0,0.7573098533558239
1,2,1,1,0.7573098221221453
1,2,0,1,0.7573095049464211
1,2,1,1,0.7573089271493822
0,2,1,0,0.7573088978968003
1,0,0,1,0.7573085735292461
1,2,0,1,0.7558498678437889
1,2,1,0,0.7558498147611322
1,2,1,1,0.7558495853772189
1,2,1,0,0.7558495214663021
0,0,0,0,0.7558494587608382
1,1,1,1,0.7558493069373599
1,0,1,0,0.7558490124347065
1,2,0,1,0.7558489501144523
1,0,0,0,0.75584886698442
1,0,1,0,0.755848757252635
1,2,0,0,0.755848707306791
1,2,1,0,0.7558486606337524
1,2,1,1,0.7558484288485884
1,2,0,0,0.7558481269911381
1,2,1,1,0.7558480524432055
1,2,1,1,0.755848045978404
1,2,0,0,0.7558479552618339
1,2,1,0,0.7558478562633532
1,2,1,0,0.7558478538336572
1,1,0,0,0.7558476050473445
0,2,1,0,0.7558475293083451
1,2,0,0,0.7558475009257775
1,1,0,0,0.7558474905605672
1,2,0,0,0.7558474199901615
1,2,1,0,0.7558472686108789
1,2,1,0,0.7558472501895658
1,2,1,1,0.7558471192383013
1,2,0,0,0.7558470864742943
1,2,0,0,0.7558470087978291
0,2,0,0,0.7558469379590907
1,2,0,1,0.7558469048994997
1,2,0,0,0.7558466883988744
1,2,1,1,0.7558466528501226
1,0,0,1,0.7558465716230707
1,2,1,0,0.7558463867833602
1,2,1,1,0.755846385212517
1,2,1,0,0.7558463070711847
0,2,1,1,0.755846242137274
1,2,0,1,0.7558461560617491
1,2,0,0,0.7558456830453529
1,2,0,0,0.7558456139289259
1,0,0,1,0.7558454796125369
1,0,1,1,0.7536554602074158
1,0,1,1,0.7536553197190183
1,2,0,0,0.7507314437445655
0,2,1,1,0.7507313713469591
1,2,1,1,0.7507312709882562
1,2,1,0,0.7507311496409041
1,0,1,0,0.7507310535139428
1,2,1,1,0.7507309837724429
1,2,1,0,0.7507307556765216
1,0,1,1,0.750730448401005
1,2,1,1,0.7507301610087193
1,0,1,0,0.7507301405315582
1,2,1,0,0.750729849261496
1,2,0,1,0.7492703910402974
1,0,0,0,0.7492702456252757
0,2,0,0,0.749270224234748
1,2,0,0,0.7492702166667948
0,2,1,1,0.7492698672352324
1,2,0,0,0.7492696511829282
1,2,0,1,0.7492695803039771
1,0,0,0,0.7492694894563237
1,2,1,1,0.7492694153108959
1,2,0,1,0.7492693869870631
1,2,0,0,0.7492688122788946
1,0,1,1,0.7492687258010782
1,2,1,1,0.7492686852197428
1,2,1,1,0.7492684495164381
0,2,0,0,0.7492682771129708
1,1,1,1,0.749268217529285
1,2,1,1,0.7492682084858899
1,0,1,1,0.7492676259969747
1,2,1,0,0.7492675583855493
1,2,1,1,0.749267376023513
1,0,1,1,0.7485387069785152
1,0,0,1,0.7456126918218585
1,0,1,0,0.7441531990329016
1,0,0,0,0.7441520233430966
1,2,1,1,0.7441504381444356
1,2,0,1,0.7426917823811736
1,2,1,1,0.7426914621479337
1,2,0,0,0.7426912770251753
1,2,1,1,0.7426912134899175
1,2,1,1,0.7426909545420565
1,2,1,1,0.7426908937125105
0,2,0,0,0.7426908292085218
1,2,1,1,0.7426908263151515
1,2,0,1,0.7426906795001801
1,2,1,1,0.7426906050047529
0,2,1,0,0.7426903395123724
1,2,1,1,0.7426898933266778
1,2,1,1,0.7426896227866066
1,2,0,0,0.7426895863623295
1,2,1,0,0.742689539770606
1,2,0,0,0.7426891978882713
1,2,1,0,0.7426891465704305
1,2,1,0,0.742689012056526
1,2,1,0,0.7412308304030658
